id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
25377,28,management,single,tertiary,no,5805,yes,no,cellular,20,jun,900,2,-1,0,,yes
19393,38,services,married,secondary,no,1006,yes,no,,12,jun,159,7,-1,0,,no
7847,29,entrepreneur,single,tertiary,no,1148,no,no,cellular,5,jun,249,1,-1,0,,yes
12378,56,blue-collar,married,primary,no,295,yes,no,cellular,29,jul,328,4,-1,0,,no
37392,35,unemployed,divorced,tertiary,no,1196,no,no,cellular,5,feb,130,1,-1,0,,no
1649,47,blue-collar,divorced,secondary,no,1271,yes,no,cellular,12,may,234,1,356,1,failure,no
22206,51,blue-collar,married,primary,no,2677,yes,no,cellular,8,jul,151,1,-1,0,,no
21488,31,technician,single,secondary,no,5170,no,no,cellular,14,dec,191,1,146,6,failure,yes
33428,30,blue-collar,single,secondary,no,38,no,no,cellular,26,jan,65,1,-1,0,,no
22414,31,technician,single,tertiary,yes,29,no,no,cellular,21,apr,69,1,-1,0,,no
9400,43,technician,married,tertiary,no,1579,no,no,cellular,4,sep,187,2,339,11,other,yes
6278,44,blue-collar,married,secondary,no,910,yes,yes,,9,may,248,2,-1,0,,no
16453,55,management,divorced,tertiary,no,833,no,no,cellular,30,nov,89,1,183,2,success,no
20387,34,technician,single,tertiary,no,-57,no,no,cellular,20,apr,193,1,182,3,failure,yes
8380,30,technician,single,tertiary,no,-39,no,no,cellular,29,jan,806,1,179,1,success,yes
7709,35,student,single,secondary,no,1924,no,no,cellular,11,jul,219,1,359,4,failure,no
18797,56,blue-collar,married,primary,no,27,yes,no,telephone,28,nov,125,1,-1,0,,no
3102,33,technician,married,secondary,no,-267,no,yes,cellular,29,jul,825,1,-1,0,,yes
32274,25,admin.,single,secondary,no,1850,no,no,cellular,16,apr,164,1,-1,0,,yes
40383,46,technician,married,primary,no,124,yes,no,,6,may,244,2,-1,0,,no
24399,52,services,married,secondary,no,96,no,no,cellular,21,nov,105,1,-1,0,,no
10755,37,services,single,secondary,no,41,yes,yes,,6,may,54,1,-1,0,,no
23117,33,blue-collar,married,primary,no,353,yes,no,cellular,13,may,481,1,-1,0,,no
29149,32,blue-collar,single,secondary,no,216,yes,no,telephone,8,may,170,1,340,3,,yes
23022,31,services,single,secondary,no,2051,no,no,cellular,29,jul,172,1,-1,0,,yes
36868,52,blue-collar,married,primary,no,929,yes,no,,30,may,89,1,-1,0,,no
36289,31,blue-collar,married,primary,no,1565,yes,yes,cellular,29,jan,40,1,-1,3,failure,no
41614,38,unemployed,married,secondary,yes,1226,yes,yes,telephone,20,nov,98,1,-1,0,,no
12797,45,unemployed,single,secondary,no,1624,no,no,cellular,2,jun,1734,1,-1,6,success,yes
12141,54,housemaid,married,primary,no,240,yes,no,,8,may,110,2,-1,0,,no
23332,60,technician,married,tertiary,no,1889,yes,no,cellular,29,jan,51,1,-1,0,,no
8792,26,admin.,single,secondary,no,1307,yes,no,cellular,16,may,296,1,-1,10,failure,yes
32562,43,blue-collar,married,primary,no,641,no,no,cellular,14,aug,394,2,-1,0,,no
21770,39,admin.,single,secondary,no,472,no,no,cellular,5,aug,172,2,-1,0,,no
34023,51,blue-collar,married,primary,no,730,yes,yes,cellular,6,may,52,2,-1,5,failure,no
22568,31,admin.,single,secondary,no,411,yes,yes,cellular,11,may,138,7,333,5,other,no
28262,34,technician,married,secondary,no,1593,yes,no,cellular,7,may,147,8,-1,0,,no
9373,53,self-employed,married,,no,6423,no,no,cellular,26,oct,338,1,90,1,success,yes
13738,44,blue-collar,married,secondary,no,3027,yes,no,,9,may,90,1,-1,0,,no
41372,39,blue-collar,married,secondary,no,-28,yes,no,cellular,21,may,155,1,-1,0,,no
32399,33,management,single,tertiary,no,1389,no,no,cellular,5,dec,213,2,186,6,success,yes
8690,42,blue-collar,married,primary,no,62,yes,no,,20,may,83,3,-1,0,,no
27148,23,technician,single,secondary,no,-77,no,no,cellular,29,aug,141,1,0,0,,no
24792,32,self-employed,married,primary,no,3756,yes,no,cellular,6,may,99,10,258,1,failure,no
19312,37,management,single,tertiary,no,342,yes,yes,cellular,6,jul,462,3,-1,0,,no
15129,35,management,married,tertiary,no,3605,no,no,cellular,16,aug,318,1,-1,0,,no
7945,39,blue-collar,married,secondary,no,1631,yes,no,cellular,12,jan,209,1,255,1,success,yes
34269,52,management,married,tertiary,no,3774,no,no,telephone,6,aug,308,2,-1,0,,no
18720,51,blue-collar,married,primary,no,1672,yes,no,telephone,5,feb,129,7,181,11,failure,no
12954,29,services,single,secondary,yes,-72,yes,no,,14,may,487,1,-1,0,,yes
29475,58,blue-collar,divorced,primary,no,452,no,no,,20,may,51,7,-1,0,,no
38660,51,blue-collar,married,primary,no,301,no,no,cellular,30,aug,133,4,-1,0,,no
22859,56,self-employed,divorced,secondary,no,328,yes,yes,,3,may,360,2,-1,0,,no
14384,44,management,married,tertiary,no,3924,yes,no,cellular,29,jan,149,1,138,3,other,no
31889,32,management,single,tertiary,no,4229,no,no,cellular,22,mar,217,1,184,1,failure,yes
30394,35,unemployed,single,secondary,no,807,no,no,cellular,17,jul,941,1,-1,0,,no
1537,27,blue-collar,divorced,primary,no,209,yes,no,cellular,11,may,229,1,359,2,failure,no
5531,50,unemployed,married,secondary,yes,30,no,no,,8,jun,348,4,-1,0,,no
28967,44,blue-collar,married,primary,no,563,yes,no,cellular,21,nov,176,2,122,13,other,no
8582,37,technician,married,tertiary,yes,-287,yes,no,cellular,3,feb,227,2,274,3,failure,no
40302,34,student,single,secondary,no,16,no,no,cellular,3,feb,149,1,0,0,,no
39561,27,self-employed,married,tertiary,no,2132,yes,no,cellular,5,aug,65,3,96,1,success,no
7461,36,management,married,tertiary,no,4270,yes,yes,,8,may,117,2,-1,0,,no
14931,46,blue-collar,married,,no,968,yes,no,,12,may,157,2,-1,0,,no
10599,44,management,divorced,tertiary,no,1052,yes,yes,cellular,4,may,201,2,269,1,failure,no
12729,43,services,married,primary,no,2343,yes,no,cellular,18,jul,323,2,190,3,,no
37349,29,blue-collar,single,secondary,no,11,no,no,,25,jul,110,1,-1,0,,no
40270,52,blue-collar,married,primary,no,448,no,no,,2,jun,77,7,-1,0,,no
30307,28,management,single,tertiary,no,1769,yes,no,cellular,15,nov,194,1,97,2,other,yes
12338,43,technician,married,tertiary,no,3559,yes,no,cellular,12,may,131,1,369,2,failure,no
25159,31,management,married,tertiary,no,2965,no,yes,cellular,11,aug,47,1,-1,0,,no
22760,29,management,single,tertiary,no,1375,yes,no,cellular,6,apr,82,1,88,1,other,yes
10528,50,blue-collar,divorced,secondary,no,-112,no,yes,cellular,28,jul,22,1,-1,0,,no
136,76,retired,single,,no,826,no,no,cellular,11,oct,193,1,-1,0,,yes
2424,31,management,single,tertiary,no,199,no,no,telephone,17,jul,142,6,-1,0,,no
1930,51,services,single,secondary,no,-87,no,no,,20,jul,116,1,0,0,,no
6463,50,management,single,tertiary,no,749,yes,yes,,26,may,233,1,-1,0,,yes
3792,44,blue-collar,married,secondary,no,793,yes,no,telephone,21,nov,164,2,-1,0,,no
36309,56,management,married,tertiary,yes,110,no,no,cellular,21,nov,637,1,-1,0,,no
39307,45,blue-collar,married,secondary,no,140,no,no,cellular,31,jul,106,7,-1,0,,no
33155,34,admin.,single,secondary,no,106,no,no,,10,oct,90,1,0,0,,yes
40520,30,technician,single,secondary,no,1497,yes,no,cellular,14,jan,307,1,355,3,failure,yes
18067,34,blue-collar,single,primary,no,2332,yes,no,cellular,31,may,343,24,-1,0,,no
31916,44,blue-collar,married,primary,no,124,yes,no,cellular,20,nov,178,1,183,1,failure,no
42382,29,unemployed,married,secondary,no,93,yes,no,cellular,30,jul,117,1,-1,0,,no
31692,34,management,divorced,tertiary,no,5211,yes,no,cellular,20,may,146,1,274,1,failure,yes
10921,36,services,married,secondary,no,528,yes,no,,2,may,89,2,-1,0,,no
34047,39,technician,married,secondary,no,-124,no,no,,6,aug,149,1,-1,0,,no
25545,36,blue-collar,married,secondary,no,170,yes,no,,23,may,167,1,-1,0,,no
11310,31,blue-collar,married,primary,no,11,yes,yes,,15,may,173,9,-1,0,,no
22661,40,blue-collar,single,secondary,yes,-897,yes,no,,14,may,187,2,-1,0,,no
2094,29,technician,single,secondary,no,86,no,no,cellular,5,aug,69,2,-1,0,,no
23808,33,blue-collar,married,primary,no,-345,yes,no,,8,may,142,2,-1,0,,no
7503,46,blue-collar,divorced,primary,no,83,yes,no,telephone,31,jul,59,7,-1,0,,no
11280,46,blue-collar,married,primary,no,-19,no,no,cellular,9,jul,177,1,-1,0,,yes
26209,30,services,married,secondary,no,-2261,yes,no,cellular,6,aug,73,1,-1,0,,no
24969,53,housemaid,single,tertiary,no,5893,no,no,cellular,7,jul,250,1,-1,0,,yes
20762,74,housemaid,married,primary,no,2905,no,no,cellular,22,apr,174,1,-1,0,,no
39476,52,unemployed,married,secondary,no,666,no,no,cellular,4,jan,103,1,-1,0,,no
32197,34,admin.,single,secondary,no,1445,no,no,cellular,4,jun,127,1,0,0,,no
35582,50,technician,married,tertiary,no,1037,no,yes,,11,jun,147,7,-1,0,,no
4919,29,entrepreneur,single,,no,1464,no,no,cellular,21,jul,85,4,-1,0,,no
36732,52,technician,married,secondary,no,-78,yes,no,cellular,22,nov,143,1,193,1,failure,no
22358,36,technician,married,secondary,no,-284,yes,yes,cellular,15,jul,725,1,-1,0,,no
4203,36,management,single,tertiary,no,7673,no,no,,20,jun,198,2,0,0,,no
3439,67,retired,married,secondary,no,1962,no,no,telephone,16,nov,404,1,-1,0,,no
25613,50,management,married,secondary,no,115,no,yes,cellular,14,jul,196,2,-1,0,,no
12091,29,admin.,married,secondary,no,976,yes,no,,6,jun,79,1,-1,0,,no
38723,42,management,married,,no,-17,yes,no,cellular,9,may,273,1,-1,0,,no
20420,36,admin.,single,secondary,no,744,yes,no,,30,may,470,2,-1,0,,no
21781,51,housemaid,married,primary,no,2456,no,yes,,20,jun,49,4,-1,0,,no
32357,32,unemployed,single,primary,no,25,no,no,cellular,7,may,167,1,0,0,,no
9330,26,admin.,married,secondary,no,-110,no,no,telephone,6,aug,444,2,-1,0,,no
21953,31,technician,single,tertiary,no,107,no,no,cellular,18,nov,206,1,-1,0,,no
27408,47,self-employed,married,secondary,no,708,yes,yes,,13,may,179,1,-1,0,,no
37205,52,services,married,primary,no,1304,yes,no,,20,may,24,1,0,0,,no
2257,27,admin.,married,tertiary,no,759,no,no,cellular,6,may,140,1,188,1,failure,no
20584,32,services,single,,no,3901,yes,no,cellular,8,sep,257,1,-1,0,,no
31722,31,blue-collar,single,tertiary,no,11216,no,no,telephone,5,feb,138,2,106,1,other,no
16362,51,retired,married,secondary,no,903,no,no,cellular,19,nov,95,1,184,1,,no
42174,50,blue-collar,married,secondary,no,2634,yes,no,,12,may,152,1,-1,0,,yes
21281,32,technician,single,secondary,no,419,yes,no,cellular,6,aug,293,2,-1,0,,no
34348,28,technician,single,secondary,no,2165,no,yes,telephone,5,jun,184,4,-1,0,,no
6304,50,blue-collar,married,secondary,no,78,no,no,cellular,4,may,111,1,-1,0,,no
42314,41,blue-collar,married,secondary,no,900,yes,no,cellular,20,nov,190,1,180,3,failure,no
31009,68,retired,married,,no,788,no,no,cellular,26,oct,1312,1,-1,0,,yes
38817,49,blue-collar,married,secondary,no,233,no,no,cellular,5,feb,173,7,279,1,failure,no
30366,33,admin.,married,primary,no,1565,no,no,cellular,6,aug,365,1,-1,0,,yes
34107,40,services,married,secondary,no,1322,yes,no,,23,may,264,15,-1,0,,no
3511,37,self-employed,married,primary,no,91,no,no,cellular,27,jan,193,1,-1,0,,no
7020,31,management,married,tertiary,yes,-340,yes,no,,20,jun,153,3,-1,0,,no
17163,38,blue-collar,married,,no,3424,no,no,cellular,31,jan,162,1,256,0,,no
36105,49,technician,married,secondary,no,76,no,yes,,20,jun,62,2,-1,0,,no
23856,53,blue-collar,married,primary,no,1321,yes,no,cellular,15,may,218,2,-1,0,,no
22212,45,services,single,secondary,no,527,no,no,cellular,14,may,716,1,-1,0,,yes
28027,27,admin.,married,secondary,no,101,yes,no,cellular,6,may,147,1,187,5,success,no
20073,34,unemployed,single,tertiary,no,6001,no,no,cellular,4,aug,525,2,-1,0,,yes
29954,34,blue-collar,married,primary,no,1779,yes,no,,20,may,528,5,-1,0,,no
33774,43,blue-collar,married,secondary,no,735,yes,no,cellular,12,may,558,2,345,2,failure,no
37982,27,blue-collar,married,secondary,no,49,no,no,cellular,14,may,218,1,257,1,success,no
12679,34,unemployed,single,tertiary,no,1068,no,no,cellular,1,feb,449,3,-1,0,,yes
3747,30,blue-collar,married,secondary,yes,-156,no,yes,cellular,5,aug,111,1,-1,0,,no
7697,38,management,divorced,tertiary,no,1541,yes,no,cellular,7,may,460,1,-1,0,success,no
19118,29,blue-collar,married,secondary,no,1207,yes,no,cellular,19,may,148,1,363,1,failure,no
19959,38,management,single,tertiary,no,1974,yes,no,cellular,4,feb,292,1,96,6,other,no
17516,55,housemaid,married,primary,no,2228,no,no,cellular,6,aug,127,1,-1,0,,no
10146,41,entrepreneur,married,secondary,no,89,yes,yes,,19,may,189,1,-1,0,,no
28468,77,retired,married,primary,no,17,no,no,cellular,13,dec,542,1,-1,0,,no
38742,53,management,married,tertiary,no,712,no,no,telephone,15,jul,140,2,-1,0,,yes
366,27,blue-collar,married,primary,no,200,yes,no,cellular,20,may,482,2,184,0,success,yes
38353,35,housemaid,married,primary,no,115,yes,no,,20,jun,38,2,-1,0,,no
39696,56,blue-collar,married,primary,no,536,yes,no,,20,jun,85,1,-1,0,,no
30609,35,technician,single,secondary,no,1226,yes,no,telephone,14,nov,95,4,-1,0,,no
10225,35,blue-collar,single,secondary,no,1142,yes,no,cellular,21,nov,208,1,187,1,failure,no
24448,30,technician,married,tertiary,no,10,no,no,cellular,29,jan,189,1,-1,0,,no
16784,30,technician,single,secondary,no,29,yes,no,cellular,5,may,108,2,-1,0,,no
16909,29,technician,married,secondary,no,516,yes,yes,cellular,13,aug,313,4,-1,0,,no
9368,58,retired,married,,no,37,no,no,cellular,4,oct,354,1,-1,0,,yes
22367,45,blue-collar,married,secondary,no,14738,no,no,telephone,14,nov,107,10,182,3,failure,no
10174,30,management,single,tertiary,no,2397,yes,no,,15,may,290,1,-1,0,,no
15472,23,technician,single,tertiary,no,1872,no,no,cellular,15,dec,167,3,147,11,failure,yes
6093,49,blue-collar,single,secondary,no,1397,no,no,cellular,5,may,178,1,253,1,success,yes
41265,57,retired,married,tertiary,no,1027,no,yes,,13,dec,128,1,-1,0,,no
10151,31,self-employed,single,tertiary,yes,658,yes,no,cellular,20,may,320,26,-1,0,,no
41072,58,technician,married,primary,yes,-267,no,no,,20,nov,218,3,-1,0,,no
15608,73,technician,married,primary,no,1191,no,no,cellular,4,aug,229,2,-1,0,,yes
13240,36,technician,single,secondary,no,377,no,no,cellular,8,aug,223,1,-1,0,,no
33227,29,admin.,married,secondary,no,-35,no,no,cellular,6,jul,296,1,-1,0,,no
41721,35,management,divorced,tertiary,no,1673,no,no,cellular,16,aug,201,2,92,7,other,no
8737,32,blue-collar,married,primary,no,266,yes,no,cellular,21,nov,92,10,82,3,other,no
21239,49,unemployed,single,primary,no,-25,no,no,cellular,2,jul,158,1,0,0,,no
31267,51,technician,married,tertiary,no,1745,no,no,telephone,19,aug,62,1,-1,0,,yes
28287,50,blue-collar,married,primary,no,522,yes,no,cellular,4,jul,203,1,-1,0,,no
3881,29,technician,single,tertiary,no,2132,yes,no,telephone,5,aug,171,7,0,0,,no
24394,58,blue-collar,married,primary,no,726,yes,no,,4,may,176,2,-1,0,,no
15321,53,unemployed,divorced,primary,no,111,no,no,cellular,20,may,161,2,-1,0,,no
15101,30,admin.,single,tertiary,no,1935,yes,no,cellular,2,feb,240,1,-1,0,,no
17385,54,technician,divorced,tertiary,no,3721,yes,no,cellular,12,feb,249,1,175,1,other,no
41891,81,retired,married,primary,no,721,no,no,telephone,27,sep,116,1,-1,0,,no
31623,43,management,single,tertiary,no,729,no,no,cellular,25,oct,324,1,100,4,success,yes
28818,48,admin.,married,secondary,yes,-53,yes,no,,16,may,64,3,-1,0,,no
36841,59,retired,married,,no,1504,no,no,cellular,12,may,127,2,100,2,failure,no
10517,54,retired,married,tertiary,no,1579,no,no,cellular,5,aug,165,1,-1,0,,no
20769,42,management,married,tertiary,no,3128,no,no,cellular,29,jul,702,1,-1,0,,yes
5490,32,admin.,married,tertiary,yes,-112,no,no,cellular,29,jan,96,1,278,3,failure,no
13283,38,technician,single,tertiary,no,558,yes,no,cellular,13,jul,220,1,259,10,failure,no
26020,57,management,married,tertiary,no,407,no,no,cellular,8,jul,156,1,-1,0,,no
8850,40,blue-collar,single,secondary,no,2458,yes,no,,13,jun,297,2,-1,0,,no
3449,34,self-employed,single,secondary,yes,-192,yes,yes,,9,may,64,1,-1,0,,no
38695,29,management,married,tertiary,no,925,no,no,cellular,21,nov,325,1,-1,3,,yes
7154,43,housemaid,married,primary,no,17623,no,no,cellular,18,nov,154,1,-1,0,,no
25389,29,services,single,secondary,no,3162,no,no,cellular,21,nov,112,1,-1,0,,no
16204,31,management,single,tertiary,no,2542,no,no,cellular,21,nov,379,1,-1,0,,yes
33002,39,blue-collar,married,primary,no,-25,yes,no,cellular,12,may,213,2,-1,0,,no
38540,31,blue-collar,married,secondary,no,2328,yes,no,,9,may,166,1,-1,0,,yes
8949,31,blue-collar,married,secondary,yes,-78,yes,yes,,8,may,143,1,-1,0,,no
18962,41,technician,married,secondary,no,336,no,no,,25,jun,58,14,-1,0,,no
24242,55,management,married,tertiary,no,759,no,no,cellular,21,nov,393,1,-1,0,,no
22234,24,services,single,secondary,no,3374,no,no,cellular,14,may,1444,1,-1,0,,yes
35149,28,management,single,tertiary,no,2050,yes,no,cellular,4,apr,158,1,352,1,failure,no
16256,57,blue-collar,married,,no,178,no,no,cellular,28,jul,225,1,-1,0,,no
20797,30,management,divorced,tertiary,no,1821,no,no,cellular,5,aug,394,1,-1,0,,no
1869,47,blue-collar,divorced,primary,no,4,no,no,cellular,30,jul,85,26,-1,0,,no
4174,31,technician,single,tertiary,no,4843,yes,no,cellular,13,dec,160,2,186,3,success,no
7006,35,unemployed,married,secondary,no,3,yes,no,cellular,3,feb,89,1,-1,0,,no
25476,60,retired,married,,no,306,no,no,cellular,14,aug,215,1,-1,0,,yes
30363,42,technician,married,secondary,no,92,yes,yes,cellular,19,jul,473,2,-1,0,,yes
30981,30,technician,single,secondary,no,1902,no,no,cellular,2,feb,352,1,-1,0,,yes
34927,45,technician,married,secondary,no,271,yes,yes,cellular,14,apr,127,2,-1,0,,no
28026,51,housemaid,married,primary,no,431,yes,no,cellular,29,jan,65,7,-1,0,,no
10742,73,retired,married,primary,no,4192,no,no,cellular,17,apr,780,1,-1,0,,yes
41717,56,blue-collar,married,secondary,no,2017,yes,yes,,16,may,80,2,-1,0,,no
42145,33,services,married,secondary,no,485,yes,no,,7,may,238,3,-1,0,,no
22548,33,blue-collar,married,secondary,no,665,yes,no,cellular,19,nov,218,1,347,1,failure,yes
36240,30,blue-collar,single,primary,no,1007,yes,no,telephone,21,sep,124,10,-1,0,,no
6457,70,technician,married,,no,724,no,no,telephone,29,dec,583,1,-1,0,,yes
33560,53,management,married,tertiary,no,467,yes,no,cellular,24,jul,99,5,-1,0,,no
641,49,services,married,secondary,no,178,yes,no,,10,may,150,2,-1,0,,no
12259,30,unemployed,single,tertiary,no,3322,no,no,,3,jun,186,1,0,0,,no
12565,27,admin.,single,tertiary,no,42,no,no,cellular,26,jul,175,2,-1,0,,no
36117,26,self-employed,married,primary,no,1195,no,no,telephone,27,jul,150,1,-1,3,,yes
15641,38,blue-collar,divorced,secondary,no,626,yes,yes,cellular,10,may,163,1,272,1,failure,no
1224,72,unemployed,single,primary,no,5906,no,no,telephone,12,oct,113,1,-1,0,,yes
681,49,blue-collar,married,secondary,no,588,yes,no,telephone,6,nov,139,5,-1,0,,no
14858,42,entrepreneur,married,secondary,no,54,yes,no,cellular,14,may,210,2,345,2,failure,no
12844,45,technician,single,tertiary,no,1959,yes,no,,31,may,191,2,-1,0,,no
13465,71,retired,married,secondary,no,8415,no,no,telephone,14,nov,96,1,-1,0,,no
33802,37,technician,married,secondary,no,591,yes,yes,cellular,13,may,100,1,350,1,failure,no
13664,36,technician,married,secondary,no,-55,no,yes,,2,jun,67,8,-1,0,,no
21095,29,student,single,secondary,no,1668,no,no,cellular,16,nov,182,1,-1,0,,yes
34876,29,services,single,secondary,yes,36,no,no,cellular,18,jul,313,1,-1,0,,yes
20820,36,admin.,married,secondary,no,701,no,no,cellular,18,apr,212,1,-1,0,,no
10549,32,admin.,single,secondary,yes,-61,yes,no,,8,may,128,1,-1,0,,no
37382,42,services,married,,no,67,yes,no,telephone,20,may,88,7,0,0,,no
27216,32,technician,single,secondary,no,26,yes,yes,cellular,21,aug,121,1,-1,0,,no
2452,44,blue-collar,married,secondary,no,309,no,no,cellular,21,may,108,2,-1,0,,no
9574,54,retired,married,primary,no,667,no,no,cellular,5,aug,174,1,-1,0,,no
2665,32,unemployed,single,secondary,no,471,yes,no,cellular,21,apr,266,1,-1,0,,no
27230,54,unemployed,married,tertiary,no,3673,no,no,cellular,18,oct,678,1,99,3,success,yes
39974,56,blue-collar,married,secondary,no,818,no,yes,cellular,7,nov,108,1,-1,0,,no
15849,32,management,married,tertiary,no,2759,no,yes,cellular,4,aug,162,2,-1,0,,no
28941,44,blue-collar,married,primary,no,1035,yes,no,cellular,13,may,143,2,-1,1,,no
12097,27,services,single,secondary,no,1351,yes,no,cellular,2,jun,273,1,359,5,failure,no
39134,34,unemployed,single,tertiary,no,28,no,no,cellular,4,feb,37,1,-1,0,,yes
16413,36,entrepreneur,single,tertiary,no,2277,yes,no,cellular,1,feb,188,1,273,1,,yes
